id,path,fake,real
HUUSUQIQ,/home/tdl/deepvoice/CQT_test_nocan/HUUSUQIQ.ogg,0,1
mixed_2471,/home/tdl/deepvoice/CQT_test_nocan/mixed_2471.ogg,1,1
OXKCNTJJ,/home/tdl/deepvoice/CQT_test_nocan/OXKCNTJJ.ogg,1,0
IEHPFKYD,/home/tdl/deepvoice/CQT_test_nocan/IEHPFKYD.ogg,0,1
mixed_21298,/home/tdl/deepvoice/CQT_test_nocan/mixed_21298.ogg,1,1
INFFMONQ,/home/tdl/deepvoice/CQT_test_nocan/INFFMONQ.ogg,0,1
FHOUCOSS,/home/tdl/deepvoice/CQT_test_nocan/FHOUCOSS.ogg,1,0
mixed_419,/home/tdl/deepvoice/CQT_test_nocan/mixed_419.ogg,1,1
mixed_20798,/home/tdl/deepvoice/CQT_test_nocan/mixed_20798.ogg,1,1
CZMLODGF,/home/tdl/deepvoice/CQT_test_nocan/CZMLODGF.ogg,0,1
IKEEPYQJ,/home/tdl/deepvoice/CQT_test_nocan/IKEEPYQJ.ogg,1,0
VAAHSJIM,/home/tdl/deepvoice/CQT_test_nocan/VAAHSJIM.ogg,0,1
HAQFSSSJ,/home/tdl/deepvoice/CQT_test_nocan/HAQFSSSJ.ogg,0,1
EGPNJBWR,/home/tdl/deepvoice/CQT_test_nocan/EGPNJBWR.ogg,0,1
YCEEZJLN,/home/tdl/deepvoice/CQT_test_nocan/YCEEZJLN.ogg,1,0
KSRFYNHZ,/home/tdl/deepvoice/CQT_test_nocan/KSRFYNHZ.ogg,1,0
mixed_16203,/home/tdl/deepvoice/CQT_test_nocan/mixed_16203.ogg,1,1
CRJEMPPS,/home/tdl/deepvoice/CQT_test_nocan/CRJEMPPS.ogg,0,1
OFFUSECA,/home/tdl/deepvoice/CQT_test_nocan/OFFUSECA.ogg,0,1
PGZILBVW,/home/tdl/deepvoice/CQT_test_nocan/PGZILBVW.ogg,0,1
mixed_4063,/home/tdl/deepvoice/CQT_test_nocan/mixed_4063.ogg,1,1
OTFCKGRW,/home/tdl/deepvoice/CQT_test_nocan/OTFCKGRW.ogg,1,0
LWFFLVTB,/home/tdl/deepvoice/CQT_test_nocan/LWFFLVTB.ogg,0,1
QCFHIQEB,/home/tdl/deepvoice/CQT_test_nocan/QCFHIQEB.ogg,1,0
UJYRLJDU,/home/tdl/deepvoice/CQT_test_nocan/UJYRLJDU.ogg,1,0
mixed_20346,/home/tdl/deepvoice/CQT_test_nocan/mixed_20346.ogg,1,1
BITXQQOT,/home/tdl/deepvoice/CQT_test_nocan/BITXQQOT.ogg,0,1
ATIWQURX,/home/tdl/deepvoice/CQT_test_nocan/ATIWQURX.ogg,1,0
KATDEGTS,/home/tdl/deepvoice/CQT_test_nocan/KATDEGTS.ogg,1,0
LYKFTNUV,/home/tdl/deepvoice/CQT_test_nocan/LYKFTNUV.ogg,0,1
GPKRHDNK,/home/tdl/deepvoice/CQT_test_nocan/GPKRHDNK.ogg,1,0
mixed_25932,/home/tdl/deepvoice/CQT_test_nocan/mixed_25932.ogg,1,1
IGOZVGGB,/home/tdl/deepvoice/CQT_test_nocan/IGOZVGGB.ogg,0,1
mixed_12072,/home/tdl/deepvoice/CQT_test_nocan/mixed_12072.ogg,1,1
PYGWNUFL,/home/tdl/deepvoice/CQT_test_nocan/PYGWNUFL.ogg,1,0
mixed_24104,/home/tdl/deepvoice/CQT_test_nocan/mixed_24104.ogg,1,1
mixed_1620,/home/tdl/deepvoice/CQT_test_nocan/mixed_1620.ogg,1,1
mixed_3384,/home/tdl/deepvoice/CQT_test_nocan/mixed_3384.ogg,1,1
mixed_14349,/home/tdl/deepvoice/CQT_test_nocan/mixed_14349.ogg,1,1
HPTKQLSV,/home/tdl/deepvoice/CQT_test_nocan/HPTKQLSV.ogg,0,1
LBNZCNMK,/home/tdl/deepvoice/CQT_test_nocan/LBNZCNMK.ogg,1,0
YVCDRZZU,/home/tdl/deepvoice/CQT_test_nocan/YVCDRZZU.ogg,1,0
QMPQKSMI,/home/tdl/deepvoice/CQT_test_nocan/QMPQKSMI.ogg,0,1
QPBQGVKR,/home/tdl/deepvoice/CQT_test_nocan/QPBQGVKR.ogg,0,1
XQIEWVMX,/home/tdl/deepvoice/CQT_test_nocan/XQIEWVMX.ogg,1,0
IMJBHPDM,/home/tdl/deepvoice/CQT_test_nocan/IMJBHPDM.ogg,0,1
LYTKCDFW,/home/tdl/deepvoice/CQT_test_nocan/LYTKCDFW.ogg,1,0
IZPCCAPX,/home/tdl/deepvoice/CQT_test_nocan/IZPCCAPX.ogg,1,0
mixed_17878,/home/tdl/deepvoice/CQT_test_nocan/mixed_17878.ogg,1,1
SGDKLYKB,/home/tdl/deepvoice/CQT_test_nocan/SGDKLYKB.ogg,0,1
IAGYNTAD,/home/tdl/deepvoice/CQT_test_nocan/IAGYNTAD.ogg,0,1
TKEYSKXV,/home/tdl/deepvoice/CQT_test_nocan/TKEYSKXV.ogg,0,1
HHAPSQQM,/home/tdl/deepvoice/CQT_test_nocan/HHAPSQQM.ogg,1,0
mixed_26465,/home/tdl/deepvoice/CQT_test_nocan/mixed_26465.ogg,1,1
OLFGJXOG,/home/tdl/deepvoice/CQT_test_nocan/OLFGJXOG.ogg,0,1
mixed_26481,/home/tdl/deepvoice/CQT_test_nocan/mixed_26481.ogg,1,1
mixed_4979,/home/tdl/deepvoice/CQT_test_nocan/mixed_4979.ogg,1,1
TMJFJURO,/home/tdl/deepvoice/CQT_test_nocan/TMJFJURO.ogg,1,0
VCGQGINW,/home/tdl/deepvoice/CQT_test_nocan/VCGQGINW.ogg,1,0
XBAMGPFD,/home/tdl/deepvoice/CQT_test_nocan/XBAMGPFD.ogg,1,0
mixed_23839,/home/tdl/deepvoice/CQT_test_nocan/mixed_23839.ogg,1,1
mixed_17788,/home/tdl/deepvoice/CQT_test_nocan/mixed_17788.ogg,1,1
NECNAJGA,/home/tdl/deepvoice/CQT_test_nocan/NECNAJGA.ogg,0,1
DPORNJPT,/home/tdl/deepvoice/CQT_test_nocan/DPORNJPT.ogg,0,1
mixed_13687,/home/tdl/deepvoice/CQT_test_nocan/mixed_13687.ogg,1,1
SFBWRVHE,/home/tdl/deepvoice/CQT_test_nocan/SFBWRVHE.ogg,1,0
BXXAJIND,/home/tdl/deepvoice/CQT_test_nocan/BXXAJIND.ogg,1,0
mixed_2065,/home/tdl/deepvoice/CQT_test_nocan/mixed_2065.ogg,1,1
XHRBXVCQ,/home/tdl/deepvoice/CQT_test_nocan/XHRBXVCQ.ogg,0,1
mixed_22218,/home/tdl/deepvoice/CQT_test_nocan/mixed_22218.ogg,1,1
ZOLCQYYC,/home/tdl/deepvoice/CQT_test_nocan/ZOLCQYYC.ogg,1,0
HJCQYSSS,/home/tdl/deepvoice/CQT_test_nocan/HJCQYSSS.ogg,1,0
mixed_1858,/home/tdl/deepvoice/CQT_test_nocan/mixed_1858.ogg,1,1
ZHLLXFWL,/home/tdl/deepvoice/CQT_test_nocan/ZHLLXFWL.ogg,1,0
BKDKIMYL,/home/tdl/deepvoice/CQT_test_nocan/BKDKIMYL.ogg,0,1
GHLCSBBV,/home/tdl/deepvoice/CQT_test_nocan/GHLCSBBV.ogg,1,0
WLQQVUAW,/home/tdl/deepvoice/CQT_test_nocan/WLQQVUAW.ogg,1,0
mixed_10569,/home/tdl/deepvoice/CQT_test_nocan/mixed_10569.ogg,1,1
YXRWMSTL,/home/tdl/deepvoice/CQT_test_nocan/YXRWMSTL.ogg,0,1
KXNWQGWE,/home/tdl/deepvoice/CQT_test_nocan/KXNWQGWE.ogg,0,1
mixed_15903,/home/tdl/deepvoice/CQT_test_nocan/mixed_15903.ogg,1,1
mixed_737,/home/tdl/deepvoice/CQT_test_nocan/mixed_737.ogg,1,1
mixed_10161,/home/tdl/deepvoice/CQT_test_nocan/mixed_10161.ogg,1,1
mixed_11092,/home/tdl/deepvoice/CQT_test_nocan/mixed_11092.ogg,1,1
JFQWQQWK,/home/tdl/deepvoice/CQT_test_nocan/JFQWQQWK.ogg,0,1
mixed_15511,/home/tdl/deepvoice/CQT_test_nocan/mixed_15511.ogg,1,1
XGJOWBAX,/home/tdl/deepvoice/CQT_test_nocan/XGJOWBAX.ogg,1,0
PFNBJVYG,/home/tdl/deepvoice/CQT_test_nocan/PFNBJVYG.ogg,0,1
mixed_2270,/home/tdl/deepvoice/CQT_test_nocan/mixed_2270.ogg,1,1
mixed_10024,/home/tdl/deepvoice/CQT_test_nocan/mixed_10024.ogg,1,1
mixed_22746,/home/tdl/deepvoice/CQT_test_nocan/mixed_22746.ogg,1,1
NEDDWFUA,/home/tdl/deepvoice/CQT_test_nocan/NEDDWFUA.ogg,0,1
OKMNITYE,/home/tdl/deepvoice/CQT_test_nocan/OKMNITYE.ogg,1,0
mixed_1235,/home/tdl/deepvoice/CQT_test_nocan/mixed_1235.ogg,1,1
GBHEQBCC,/home/tdl/deepvoice/CQT_test_nocan/GBHEQBCC.ogg,1,0
PMRTFAIB,/home/tdl/deepvoice/CQT_test_nocan/PMRTFAIB.ogg,1,0
GVTTHNKD,/home/tdl/deepvoice/CQT_test_nocan/GVTTHNKD.ogg,0,1
DAADWICN,/home/tdl/deepvoice/CQT_test_nocan/DAADWICN.ogg,0,1
JPKKRMBX,/home/tdl/deepvoice/CQT_test_nocan/JPKKRMBX.ogg,0,1
IYWFYLZD,/home/tdl/deepvoice/CQT_test_nocan/IYWFYLZD.ogg,0,1
BRWJOAJJ,/home/tdl/deepvoice/CQT_test_nocan/BRWJOAJJ.ogg,0,1
KZTUIPFV,/home/tdl/deepvoice/CQT_test_nocan/KZTUIPFV.ogg,1,0
UTCYQKRY,/home/tdl/deepvoice/CQT_test_nocan/UTCYQKRY.ogg,0,1
OWXTTHIU,/home/tdl/deepvoice/CQT_test_nocan/OWXTTHIU.ogg,0,1
FNHEFVWI,/home/tdl/deepvoice/CQT_test_nocan/FNHEFVWI.ogg,1,0
YBNJNHDV,/home/tdl/deepvoice/CQT_test_nocan/YBNJNHDV.ogg,0,1
mixed_8867,/home/tdl/deepvoice/CQT_test_nocan/mixed_8867.ogg,1,1
YUDIFDZZ,/home/tdl/deepvoice/CQT_test_nocan/YUDIFDZZ.ogg,1,0
NTNDCMHJ,/home/tdl/deepvoice/CQT_test_nocan/NTNDCMHJ.ogg,0,1
CCOOSATT,/home/tdl/deepvoice/CQT_test_nocan/CCOOSATT.ogg,0,1
mixed_3083,/home/tdl/deepvoice/CQT_test_nocan/mixed_3083.ogg,1,1
GGELBCSQ,/home/tdl/deepvoice/CQT_test_nocan/GGELBCSQ.ogg,1,0
mixed_1577,/home/tdl/deepvoice/CQT_test_nocan/mixed_1577.ogg,1,1
ZBQLAWHA,/home/tdl/deepvoice/CQT_test_nocan/ZBQLAWHA.ogg,0,1
mixed_2433,/home/tdl/deepvoice/CQT_test_nocan/mixed_2433.ogg,1,1
FSBBHQJG,/home/tdl/deepvoice/CQT_test_nocan/FSBBHQJG.ogg,0,1
NDULWTCU,/home/tdl/deepvoice/CQT_test_nocan/NDULWTCU.ogg,1,0
mixed_10533,/home/tdl/deepvoice/CQT_test_nocan/mixed_10533.ogg,1,1
NKAWZTZT,/home/tdl/deepvoice/CQT_test_nocan/NKAWZTZT.ogg,0,1
HXKPCSGX,/home/tdl/deepvoice/CQT_test_nocan/HXKPCSGX.ogg,1,0
GYTEKEID,/home/tdl/deepvoice/CQT_test_nocan/GYTEKEID.ogg,0,1
mixed_15662,/home/tdl/deepvoice/CQT_test_nocan/mixed_15662.ogg,1,1
EZCUAEQG,/home/tdl/deepvoice/CQT_test_nocan/EZCUAEQG.ogg,0,1
BWGGTEPS,/home/tdl/deepvoice/CQT_test_nocan/BWGGTEPS.ogg,0,1
mixed_17076,/home/tdl/deepvoice/CQT_test_nocan/mixed_17076.ogg,1,1
HYDORRPL,/home/tdl/deepvoice/CQT_test_nocan/HYDORRPL.ogg,0,1
QHKMQGKS,/home/tdl/deepvoice/CQT_test_nocan/QHKMQGKS.ogg,0,1
mixed_24127,/home/tdl/deepvoice/CQT_test_nocan/mixed_24127.ogg,1,1
XVUTZYDM,/home/tdl/deepvoice/CQT_test_nocan/XVUTZYDM.ogg,1,0
KKLNLKDF,/home/tdl/deepvoice/CQT_test_nocan/KKLNLKDF.ogg,1,0
RFLUYECK,/home/tdl/deepvoice/CQT_test_nocan/RFLUYECK.ogg,1,0
TPBACPFQ,/home/tdl/deepvoice/CQT_test_nocan/TPBACPFQ.ogg,0,1
mixed_4705,/home/tdl/deepvoice/CQT_test_nocan/mixed_4705.ogg,1,1
FIWGMCFS,/home/tdl/deepvoice/CQT_test_nocan/FIWGMCFS.ogg,1,0
FIFIJDLJ,/home/tdl/deepvoice/CQT_test_nocan/FIFIJDLJ.ogg,1,0
GJBBLUAD,/home/tdl/deepvoice/CQT_test_nocan/GJBBLUAD.ogg,0,1
mixed_13005,/home/tdl/deepvoice/CQT_test_nocan/mixed_13005.ogg,1,1
mixed_24629,/home/tdl/deepvoice/CQT_test_nocan/mixed_24629.ogg,1,1
ILKVKFSY,/home/tdl/deepvoice/CQT_test_nocan/ILKVKFSY.ogg,1,0
mixed_8597,/home/tdl/deepvoice/CQT_test_nocan/mixed_8597.ogg,1,1
mixed_25483,/home/tdl/deepvoice/CQT_test_nocan/mixed_25483.ogg,1,1
SSGWARNA,/home/tdl/deepvoice/CQT_test_nocan/SSGWARNA.ogg,0,1
EYRTDPQL,/home/tdl/deepvoice/CQT_test_nocan/EYRTDPQL.ogg,0,1
GKBKEEKT,/home/tdl/deepvoice/CQT_test_nocan/GKBKEEKT.ogg,0,1
mixed_7399,/home/tdl/deepvoice/CQT_test_nocan/mixed_7399.ogg,1,1
RANBBGKS,/home/tdl/deepvoice/CQT_test_nocan/RANBBGKS.ogg,1,0
mixed_22795,/home/tdl/deepvoice/CQT_test_nocan/mixed_22795.ogg,1,1
RIWKLIMZ,/home/tdl/deepvoice/CQT_test_nocan/RIWKLIMZ.ogg,1,0
NCLVYTGK,/home/tdl/deepvoice/CQT_test_nocan/NCLVYTGK.ogg,1,0
GDHHVLGX,/home/tdl/deepvoice/CQT_test_nocan/GDHHVLGX.ogg,1,0
mixed_16838,/home/tdl/deepvoice/CQT_test_nocan/mixed_16838.ogg,1,1
mixed_15377,/home/tdl/deepvoice/CQT_test_nocan/mixed_15377.ogg,1,1
NXKXZILF,/home/tdl/deepvoice/CQT_test_nocan/NXKXZILF.ogg,0,1
mixed_12714,/home/tdl/deepvoice/CQT_test_nocan/mixed_12714.ogg,1,1
IQOFMMRW,/home/tdl/deepvoice/CQT_test_nocan/IQOFMMRW.ogg,0,1
TFXDJKSS,/home/tdl/deepvoice/CQT_test_nocan/TFXDJKSS.ogg,0,1
mixed_1013,/home/tdl/deepvoice/CQT_test_nocan/mixed_1013.ogg,1,1
RSADDWUU,/home/tdl/deepvoice/CQT_test_nocan/RSADDWUU.ogg,1,0
BDFSHDJN,/home/tdl/deepvoice/CQT_test_nocan/BDFSHDJN.ogg,0,1
GFSLZDGH,/home/tdl/deepvoice/CQT_test_nocan/GFSLZDGH.ogg,1,0
LBJRIAOV,/home/tdl/deepvoice/CQT_test_nocan/LBJRIAOV.ogg,0,1
HMHGBBME,/home/tdl/deepvoice/CQT_test_nocan/HMHGBBME.ogg,1,0
IVWLSQGN,/home/tdl/deepvoice/CQT_test_nocan/IVWLSQGN.ogg,0,1
MTRBCEGM,/home/tdl/deepvoice/CQT_test_nocan/MTRBCEGM.ogg,1,0
KITFILTW,/home/tdl/deepvoice/CQT_test_nocan/KITFILTW.ogg,1,0
NVGHXSNB,/home/tdl/deepvoice/CQT_test_nocan/NVGHXSNB.ogg,1,0
mixed_23980,/home/tdl/deepvoice/CQT_test_nocan/mixed_23980.ogg,1,1
QRHHNLKP,/home/tdl/deepvoice/CQT_test_nocan/QRHHNLKP.ogg,1,0
PJAHZAWU,/home/tdl/deepvoice/CQT_test_nocan/PJAHZAWU.ogg,0,1
LAECPGRN,/home/tdl/deepvoice/CQT_test_nocan/LAECPGRN.ogg,1,0
mixed_13871,/home/tdl/deepvoice/CQT_test_nocan/mixed_13871.ogg,1,1
TEXOXNCP,/home/tdl/deepvoice/CQT_test_nocan/TEXOXNCP.ogg,0,1
mixed_9685,/home/tdl/deepvoice/CQT_test_nocan/mixed_9685.ogg,1,1
MFJUOWXY,/home/tdl/deepvoice/CQT_test_nocan/MFJUOWXY.ogg,1,0
TLBIJTYR,/home/tdl/deepvoice/CQT_test_nocan/TLBIJTYR.ogg,1,0
RAWXRUAF,/home/tdl/deepvoice/CQT_test_nocan/RAWXRUAF.ogg,0,1
mixed_24100,/home/tdl/deepvoice/CQT_test_nocan/mixed_24100.ogg,1,1
mixed_18109,/home/tdl/deepvoice/CQT_test_nocan/mixed_18109.ogg,1,1
mixed_4425,/home/tdl/deepvoice/CQT_test_nocan/mixed_4425.ogg,1,1
ZRRYTPVH,/home/tdl/deepvoice/CQT_test_nocan/ZRRYTPVH.ogg,0,1
GCEKZPMV,/home/tdl/deepvoice/CQT_test_nocan/GCEKZPMV.ogg,0,1
XKHWWVHC,/home/tdl/deepvoice/CQT_test_nocan/XKHWWVHC.ogg,1,0
HAIBLYNP,/home/tdl/deepvoice/CQT_test_nocan/HAIBLYNP.ogg,0,1
ZVNJJMDR,/home/tdl/deepvoice/CQT_test_nocan/ZVNJJMDR.ogg,0,1
mixed_23011,/home/tdl/deepvoice/CQT_test_nocan/mixed_23011.ogg,1,1
TYSIEPVB,/home/tdl/deepvoice/CQT_test_nocan/TYSIEPVB.ogg,0,1
mixed_18509,/home/tdl/deepvoice/CQT_test_nocan/mixed_18509.ogg,1,1
mixed_2918,/home/tdl/deepvoice/CQT_test_nocan/mixed_2918.ogg,1,1
ZPXITBKZ,/home/tdl/deepvoice/CQT_test_nocan/ZPXITBKZ.ogg,1,0
RORSSOGM,/home/tdl/deepvoice/CQT_test_nocan/RORSSOGM.ogg,0,1
mixed_20399,/home/tdl/deepvoice/CQT_test_nocan/mixed_20399.ogg,1,1
mixed_9237,/home/tdl/deepvoice/CQT_test_nocan/mixed_9237.ogg,1,1
mixed_20994,/home/tdl/deepvoice/CQT_test_nocan/mixed_20994.ogg,1,1
mixed_21865,/home/tdl/deepvoice/CQT_test_nocan/mixed_21865.ogg,1,1
mixed_9243,/home/tdl/deepvoice/CQT_test_nocan/mixed_9243.ogg,1,1
mixed_1650,/home/tdl/deepvoice/CQT_test_nocan/mixed_1650.ogg,1,1
RVHZSEAS,/home/tdl/deepvoice/CQT_test_nocan/RVHZSEAS.ogg,1,0
NFYCTVSP,/home/tdl/deepvoice/CQT_test_nocan/NFYCTVSP.ogg,1,0
PPMZXQDA,/home/tdl/deepvoice/CQT_test_nocan/PPMZXQDA.ogg,0,1
VZQWNZVE,/home/tdl/deepvoice/CQT_test_nocan/VZQWNZVE.ogg,0,1
DZMIUAGQ,/home/tdl/deepvoice/CQT_test_nocan/DZMIUAGQ.ogg,1,0
DPPYLAZZ,/home/tdl/deepvoice/CQT_test_nocan/DPPYLAZZ.ogg,0,1
LUERZSKQ,/home/tdl/deepvoice/CQT_test_nocan/LUERZSKQ.ogg,1,0
mixed_7984,/home/tdl/deepvoice/CQT_test_nocan/mixed_7984.ogg,1,1
WRLJNPZP,/home/tdl/deepvoice/CQT_test_nocan/WRLJNPZP.ogg,0,1
SBOWNDHL,/home/tdl/deepvoice/CQT_test_nocan/SBOWNDHL.ogg,1,0
IFGFCRRO,/home/tdl/deepvoice/CQT_test_nocan/IFGFCRRO.ogg,0,1
XZXEXRJT,/home/tdl/deepvoice/CQT_test_nocan/XZXEXRJT.ogg,0,1
mixed_2006,/home/tdl/deepvoice/CQT_test_nocan/mixed_2006.ogg,1,1
CXSJMQYA,/home/tdl/deepvoice/CQT_test_nocan/CXSJMQYA.ogg,1,0
EHFWRZBW,/home/tdl/deepvoice/CQT_test_nocan/EHFWRZBW.ogg,1,0
VAFVNLIU,/home/tdl/deepvoice/CQT_test_nocan/VAFVNLIU.ogg,1,0
GDZXQDYT,/home/tdl/deepvoice/CQT_test_nocan/GDZXQDYT.ogg,1,0
XEXIRXFM,/home/tdl/deepvoice/CQT_test_nocan/XEXIRXFM.ogg,0,1
KFNWNEPZ,/home/tdl/deepvoice/CQT_test_nocan/KFNWNEPZ.ogg,0,1
HJYKKNKU,/home/tdl/deepvoice/CQT_test_nocan/HJYKKNKU.ogg,0,1
mixed_3252,/home/tdl/deepvoice/CQT_test_nocan/mixed_3252.ogg,1,1
mixed_27487,/home/tdl/deepvoice/CQT_test_nocan/mixed_27487.ogg,1,1
VAALQDIZ,/home/tdl/deepvoice/CQT_test_nocan/VAALQDIZ.ogg,0,1
mixed_2484,/home/tdl/deepvoice/CQT_test_nocan/mixed_2484.ogg,1,1
YMZPJZIN,/home/tdl/deepvoice/CQT_test_nocan/YMZPJZIN.ogg,1,0
GZIZLJJC,/home/tdl/deepvoice/CQT_test_nocan/GZIZLJJC.ogg,0,1
WEYEXVFU,/home/tdl/deepvoice/CQT_test_nocan/WEYEXVFU.ogg,1,0
mixed_17987,/home/tdl/deepvoice/CQT_test_nocan/mixed_17987.ogg,1,1
mixed_26216,/home/tdl/deepvoice/CQT_test_nocan/mixed_26216.ogg,1,1
AAFFVAWD,/home/tdl/deepvoice/CQT_test_nocan/AAFFVAWD.ogg,1,0
HAWZHGSS,/home/tdl/deepvoice/CQT_test_nocan/HAWZHGSS.ogg,0,1
mixed_18884,/home/tdl/deepvoice/CQT_test_nocan/mixed_18884.ogg,1,1
mixed_12255,/home/tdl/deepvoice/CQT_test_nocan/mixed_12255.ogg,1,1
DSNHADPA,/home/tdl/deepvoice/CQT_test_nocan/DSNHADPA.ogg,1,0
UAVAJSJD,/home/tdl/deepvoice/CQT_test_nocan/UAVAJSJD.ogg,0,1
JAVYDROL,/home/tdl/deepvoice/CQT_test_nocan/JAVYDROL.ogg,1,0
FGJSULEP,/home/tdl/deepvoice/CQT_test_nocan/FGJSULEP.ogg,1,0
mixed_4385,/home/tdl/deepvoice/CQT_test_nocan/mixed_4385.ogg,1,1
WLGRYXQS,/home/tdl/deepvoice/CQT_test_nocan/WLGRYXQS.ogg,0,1
QCMIXVRP,/home/tdl/deepvoice/CQT_test_nocan/QCMIXVRP.ogg,0,1
IHHRHOPF,/home/tdl/deepvoice/CQT_test_nocan/IHHRHOPF.ogg,0,1
EBHUOEEK,/home/tdl/deepvoice/CQT_test_nocan/EBHUOEEK.ogg,1,0
mixed_1296,/home/tdl/deepvoice/CQT_test_nocan/mixed_1296.ogg,1,1
mixed_1412,/home/tdl/deepvoice/CQT_test_nocan/mixed_1412.ogg,1,1
CBNHMEOG,/home/tdl/deepvoice/CQT_test_nocan/CBNHMEOG.ogg,1,0
mixed_7617,/home/tdl/deepvoice/CQT_test_nocan/mixed_7617.ogg,1,1
MOWORMVR,/home/tdl/deepvoice/CQT_test_nocan/MOWORMVR.ogg,0,1
ZBAQIGRN,/home/tdl/deepvoice/CQT_test_nocan/ZBAQIGRN.ogg,1,0
KCNYOIFN,/home/tdl/deepvoice/CQT_test_nocan/KCNYOIFN.ogg,0,1
XHZDOYSK,/home/tdl/deepvoice/CQT_test_nocan/XHZDOYSK.ogg,1,0
ACZYGLME,/home/tdl/deepvoice/CQT_test_nocan/ACZYGLME.ogg,1,0
TQVZNQIB,/home/tdl/deepvoice/CQT_test_nocan/TQVZNQIB.ogg,1,0
mixed_437,/home/tdl/deepvoice/CQT_test_nocan/mixed_437.ogg,1,1
XALBNIKB,/home/tdl/deepvoice/CQT_test_nocan/XALBNIKB.ogg,1,0
mixed_18747,/home/tdl/deepvoice/CQT_test_nocan/mixed_18747.ogg,1,1
mixed_7012,/home/tdl/deepvoice/CQT_test_nocan/mixed_7012.ogg,1,1
HFSLSQTL,/home/tdl/deepvoice/CQT_test_nocan/HFSLSQTL.ogg,1,0
DGPXSMNP,/home/tdl/deepvoice/CQT_test_nocan/DGPXSMNP.ogg,0,1
PIRUDGFP,/home/tdl/deepvoice/CQT_test_nocan/PIRUDGFP.ogg,1,0
SHNGESRU,/home/tdl/deepvoice/CQT_test_nocan/SHNGESRU.ogg,0,1
mixed_11437,/home/tdl/deepvoice/CQT_test_nocan/mixed_11437.ogg,1,1
IBNPUDFL,/home/tdl/deepvoice/CQT_test_nocan/IBNPUDFL.ogg,0,1
mixed_25533,/home/tdl/deepvoice/CQT_test_nocan/mixed_25533.ogg,1,1
mixed_14028,/home/tdl/deepvoice/CQT_test_nocan/mixed_14028.ogg,1,1
IBPFQJIH,/home/tdl/deepvoice/CQT_test_nocan/IBPFQJIH.ogg,0,1
XZTUKEHX,/home/tdl/deepvoice/CQT_test_nocan/XZTUKEHX.ogg,0,1
PSLXEEKE,/home/tdl/deepvoice/CQT_test_nocan/PSLXEEKE.ogg,1,0
NSRJPCDA,/home/tdl/deepvoice/CQT_test_nocan/NSRJPCDA.ogg,1,0
NRAJZXBT,/home/tdl/deepvoice/CQT_test_nocan/NRAJZXBT.ogg,1,0
GQEUEUYG,/home/tdl/deepvoice/CQT_test_nocan/GQEUEUYG.ogg,1,0
mixed_6601,/home/tdl/deepvoice/CQT_test_nocan/mixed_6601.ogg,1,1
OSQVOOFP,/home/tdl/deepvoice/CQT_test_nocan/OSQVOOFP.ogg,1,0
VALMPSFH,/home/tdl/deepvoice/CQT_test_nocan/VALMPSFH.ogg,0,1
mixed_3891,/home/tdl/deepvoice/CQT_test_nocan/mixed_3891.ogg,1,1
NVAQQWNU,/home/tdl/deepvoice/CQT_test_nocan/NVAQQWNU.ogg,0,1
VUMZLPXR,/home/tdl/deepvoice/CQT_test_nocan/VUMZLPXR.ogg,0,1
mixed_25508,/home/tdl/deepvoice/CQT_test_nocan/mixed_25508.ogg,1,1
LDHNIHES,/home/tdl/deepvoice/CQT_test_nocan/LDHNIHES.ogg,0,1
JFBSXLUB,/home/tdl/deepvoice/CQT_test_nocan/JFBSXLUB.ogg,1,0
PJKQSUTN,/home/tdl/deepvoice/CQT_test_nocan/PJKQSUTN.ogg,0,1
mixed_18552,/home/tdl/deepvoice/CQT_test_nocan/mixed_18552.ogg,1,1
JPVYGEGY,/home/tdl/deepvoice/CQT_test_nocan/JPVYGEGY.ogg,0,1
mixed_12827,/home/tdl/deepvoice/CQT_test_nocan/mixed_12827.ogg,1,1
GLFDAIMN,/home/tdl/deepvoice/CQT_test_nocan/GLFDAIMN.ogg,0,1
PAWNGZTS,/home/tdl/deepvoice/CQT_test_nocan/PAWNGZTS.ogg,0,1
LLXASUVF,/home/tdl/deepvoice/CQT_test_nocan/LLXASUVF.ogg,0,1
TLLFOJGT,/home/tdl/deepvoice/CQT_test_nocan/TLLFOJGT.ogg,0,1
XHVFXQOW,/home/tdl/deepvoice/CQT_test_nocan/XHVFXQOW.ogg,0,1
ICEDJQZW,/home/tdl/deepvoice/CQT_test_nocan/ICEDJQZW.ogg,1,0
mixed_27045,/home/tdl/deepvoice/CQT_test_nocan/mixed_27045.ogg,1,1
XSFZVUWW,/home/tdl/deepvoice/CQT_test_nocan/XSFZVUWW.ogg,1,0
OVFTGJRH,/home/tdl/deepvoice/CQT_test_nocan/OVFTGJRH.ogg,0,1
JXFNQFAQ,/home/tdl/deepvoice/CQT_test_nocan/JXFNQFAQ.ogg,0,1
mixed_3902,/home/tdl/deepvoice/CQT_test_nocan/mixed_3902.ogg,1,1
CSFHGYOA,/home/tdl/deepvoice/CQT_test_nocan/CSFHGYOA.ogg,1,0
mixed_8020,/home/tdl/deepvoice/CQT_test_nocan/mixed_8020.ogg,1,1
JAMQPMDD,/home/tdl/deepvoice/CQT_test_nocan/JAMQPMDD.ogg,1,0
mixed_14554,/home/tdl/deepvoice/CQT_test_nocan/mixed_14554.ogg,1,1
